run_id,ce_loss,step,dataset,method
3,0.2521025,-10.0,fmnist,fsgc
3,0.25993255,-8.0,fmnist,fsgc
3,0.26753524,-6.0,fmnist,fsgc
3,0.27333558,-4.0,fmnist,fsgc
3,0.2768485,-2.0,fmnist,fsgc
3,0.27785292,0.0,fmnist,fsgc
3,0.27623388,2.0,fmnist,fsgc
3,0.2719689,4.0,fmnist,fsgc
3,0.2652077,6.0,fmnist,fsgc
3,0.2566106,8.0,fmnist,fsgc
3,0.2472519,10.0,fmnist,fsgc
3,0.23999345,12.0,fmnist,fsgc
3,0.24129277,14.0,fmnist,fsgc
3,0.26351565,16.0,fmnist,fsgc
3,0.32633588,18.0,fmnist,fsgc
3,0.452112,20.0,fmnist,fsgc
3,0.65067154,22.0,fmnist,fsgc
3,0.91134685,24.0,fmnist,fsgc
3,1.2125314,26.0,fmnist,fsgc
3,1.5374535,28.0,fmnist,fsgc
3,1.8856257,30.0,fmnist,fsgc
3,2.2699845,32.0,fmnist,fsgc
3,2.7146516,34.0,fmnist,fsgc
3,3.2487688,36.0,fmnist,fsgc
3,3.901485,38.0,fmnist,fsgc
3,4.6992455,40.0,fmnist,fsgc
3,5.6684985,42.0,fmnist,fsgc
3,6.838081,44.0,fmnist,fsgc
3,8.250436,46.0,fmnist,fsgc
3,9.966102,48.0,fmnist,fsgc
3,12.071767,50.0,fmnist,fsgc
4,13.004317,-50.0,fmnist,fsgc
4,10.977199,-48.0,fmnist,fsgc
4,9.306562,-46.0,fmnist,fsgc
4,7.9006715,-44.0,fmnist,fsgc
4,6.702703,-42.0,fmnist,fsgc
4,5.6772327,-40.0,fmnist,fsgc
4,4.7989597,-38.0,fmnist,fsgc
4,4.043611,-36.0,fmnist,fsgc
4,3.3909745,-34.0,fmnist,fsgc
4,2.8243995,-32.0,fmnist,fsgc
4,2.3288016,-30.0,fmnist,fsgc
4,1.8888109,-28.0,fmnist,fsgc
4,1.4883764,-26.0,fmnist,fsgc
4,1.1203887,-24.0,fmnist,fsgc
4,0.7947186,-22.0,fmnist,fsgc
4,0.53737736,-20.0,fmnist,fsgc
4,0.36871558,-18.0,fmnist,fsgc
4,0.28153834,-16.0,fmnist,fsgc
4,0.2479893,-14.0,fmnist,fsgc
4,0.24191882,-12.0,fmnist,fsgc
4,0.24726284,-10.0,fmnist,fsgc
4,0.2561953,-8.0,fmnist,fsgc
4,0.26484096,-6.0,fmnist,fsgc
4,0.2716381,-4.0,fmnist,fsgc
4,0.27605015,-2.0,fmnist,fsgc
4,0.27785292,0.0,fmnist,fsgc
4,0.27689093,2.0,fmnist,fsgc
4,0.27314022,4.0,fmnist,fsgc
4,0.26700848,6.0,fmnist,fsgc
4,0.2590727,8.0,fmnist,fsgc
4,0.25050852,10.0,fmnist,fsgc
4,0.24433762,12.0,fmnist,fsgc
4,0.24797381,14.0,fmnist,fsgc
